Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic
GEM,85,SONORA,GE,085W83,ITSON,INSTITUTO TECNOLÓGICO DE SONORA,926014991,DEPARTAMENTO DE ADQUISICIONES,E-2024-00103991,LA-85-W83-926014991-I-12-2025,RENOVACIÓN DE SOFTWARE INSTITUCIONAL,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-85-W83-926014991-I-12-2025,SERVICIOS,INTERNACIONAL ABIERTO,ELECTRÓNICA,NO,NO,,11U006-S ORG DESCENT ESTATALES,,2024-10-24 22:50:53,2024-11-14 21:30:00,2024-11-21 21:30:00,C-2024-00148075,24-240,RENOVACIÓN DE SOFTWARE INSTITUCIONAL,RENOVACIÓN DE SOFTWARE INSTITUCIONAL,NO,PUBLICADO,01/01/2025,31/12/2025,,857019.0,MXN,,,,,,,,,,,,,,,,,,,ICC861127R9A,INTEGRACION COMPUTACIONAL CAJEME SA DE CV,17507,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/bb59645994d84445a7c188b1ad598c87/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,8,AGRICULTURA Y DESARROLLO RURAL,APF,008JAG,INIFAP,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS Y PECUARIAS",008JAG002,DIRECCIÓN DE RECURSOS MATERIALES Y SERVICIOS,E-2025-00007701,20250000005,"SERVICIO DE GENERACIÓN DE APLICACIONES, MEJORAMIENTO Y AMPLIACIÓN DE FUNCIONALID",32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-08-JAG-008JAG002-N-4-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2025-01-29 18:38:31,2025-02-14 17:00:00,2025-02-18 19:00:00,C-2025-00011930,20250000005,"SERVICIO DE GENERACIÓN DE APLICACIONES, MEJORAMIENTO Y AMPLIACIÓN DE FUNCIONALID","SERVICIO DE GENERACIÓN DE APLICACIONES, MEJORAMIENTO Y AMPLIACIÓN DE FUNCIONALIDADES DE LAS HERRAMIENTAS INFORMATICAS DEL INIFAP",NO,PUBLICADO,24/02/2025,31/12/2025,2025-02-26 13:03:58,2748000.0,MXN,NO,2025-A-L-NAC-A-C-08-JAG-00010266,FORMALIZADO,2025-02-26 13:03:58,Cerrado,2748000.0,,3187680.0,,MXN,NO,,,2748000.0,,,,,ICS070207JE9,INFINITE COMPUTER SOLUTIONS SA DE CV,21361,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/93b9787fb9ce42ac9c5f046e46ad7898/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,8,AGRICULTURA Y DESARROLLO RURAL,APF,008I6L,FIRCO,FIDEICOMISO DE RIESGO COMPARTIDO,008I6L001,GERENCIA DE ADMINISTRACIÓN,E-2025-00014131,REQ/012/2025,SERVICIO DE ALMACENAMIENTO EN NUBE PARA EL FIRCO 2025,32301,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-08-I6L-008I6L001-N-4-2025,ARRENDAMIENTOS,NACIONAL,MIXTA,NO,NO,,,,2025-02-20 19:30:27,2025-03-05 19:00:00,2025-03-10 19:00:00,C-2025-00020627,FIRCO-OC-12/2025-I3P-DEAF,SERVICIO DE ALMACENAMIENTO EN NUBE PARA EL FIRCO 2025,"CONTRATACIÓN DEL SERVICIO DE CONSUMOS BAJO DEMANDA, CON EL OBJETIVO DE GARANTIZAR LA DISPONIBILIDAD, SEGURIDAD Y CONTINUIDAD DE LOS SISTEMAS SUSTANTIVOS ADMINISTRADOS, ASÍ COMO DE LA INFORMACIÓN INTERNA EN EL FIRCO Y OPERADOS EXTERNAMENTE BAJO MODELOS ROBUSTOS DE SEGURIDAD DE LA INFORMACIÓN, ESCALABILIDAD, ELASTICIDAD DE LOS RECURSOS Y ALTA DISPONIBILIDAD, LOGRANDO ADEMÁS UNA REDUCCIÓN EN LOS COSTOS DE MANTENIMIENTO Y ALOJAMIENTO DE LA INFRAESTRUCTURA FÍSICA EN LOS PUNTOS FINALES DEL FIRCO.",NO,PUBLICADO,15/03/2025,31/12/2025,2025-03-14 14:28:41,345195.8,MXN,NO,2025-A-I-NAC-A-C-08-I6L-00017825,FORMALIZADO,2025-03-14 14:28:41,Cerrado,345195.8,,400427.13,,MXN,NO,,,345195.8,,,,,IER010130L68,IT ERA SA DE CV,10983,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/6b72b25c19744fd8b83262f7d9d50845/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA
APF,50,INSTITUTO MEXICANO DEL SEGURO SOCIAL,APF,050GYR,IMSS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR019,DA-UADQ-CABCS-DCAL,E-2025-00016698,SW IBM MLC (SUBSCRIPCIÓN) DIAGNÓSTICO Y PARTES RESERVADAS MAINFRAME Z10 2025,SW IBM MLC (SUBSCRIPCIÓN) DIAGNÓSTICO Y PARTES RESERVADAS MAINFRAME Z10 2025,32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-50-GYR-050GYR019-N-21-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-03-01 00:51:55,,2025-02-28 00:00:00,C-2025-00016560,050GYR019N02125-001-00,SW IBM MLC (SUBSCRIPCIÓN) DIAGNÓSTICO Y PARTES RESERVADAS MAINFRAME Z10 2025,SERVICIO DE SUSCRIPCIÓN PARA DERECHO DE USO DEL SW IBM MLC (SUBSCRIPCIÓN) Y SERVICIOS DE DIAGNÓSTICO Y PARTES RESERVADAS PARA MAINFRAME Z10 DEL IMSS.,NO,PUBLICADO,01/03/2025,31/12/2025,2025-03-13 14:57:07,4923850.0,USD,NO,2025-A-A-NAC-A-C-50-GYR-00014844,FORMALIZADO,2025-03-13 14:57:07,Cerrado,4923850.0,,5711666.0,,USD,NO,,,4923850.0,,,,,IMC9701024T5,IBM DE MEXICO COMERCIALIZACION Y SERVICIOS S DE RL DE CV,11849,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/0e2850f351e34dbeaa33ac00d8cd0d35/procedimiento,TIC,Servicios de nube o virtualización,Ibm
APF,50,INSTITUTO MEXICANO DEL SEGURO SOCIAL,APF,050GYR,IMSS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR019,DA-UADQ-CABCS-DCAL,E-2025-00027595,"SERVICIO DE RENOVACIÓN DE LICENCIAMIENTO, SOPORTE Y MANTENIMIENTO  SOFTWARE IBM","SERVICIO DE RENOVACIÓN DE LICENCIAMIENTO, SOPORTE Y MANTENIMIENTO  SOFTWARE IBM",32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-50-GYR-050GYR019-N-38-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-03-31 21:08:07,,2025-03-31 00:00:00,C-2025-00029531,050GYR019N03825-001-00,"SERVICIO DE RENOVACIÓN DE LICENCIAMIENTO, SOPORTE Y MANTENIMIENTO  SOFTWARE IBM","SERVICIO DE RENOVACIÓN DE LICENCIAMIENTO, SOPORTE Y MANTENIMIENTO DEL SOFTWARE IBM PARA MAINFRAME, SW IBM MLC (SUSCRIPCIÓN) Y SOFTWARE IBM PLATAFORMA DISTRIBUIDA Y SOPORTE Y MANTENIMIENTO DE HW IBM DE PLATAFORMA DE PROCESAMIENTO MAINFRAME Z16 ENTERPRICE CLASS Y ALMACENAMIENTO IBM 2025",NO,PUBLICADO,01/04/2025,31/12/2025,,6657000.0,USD,,,,,,,,,,,,,,,,,,,IMC9701024T5,IBM DE MEXICO COMERCIALIZACION Y SERVICIOS S DE RL DE CV,11849,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/4bec86ff367a498db97d2c333b4407c6/procedimiento,TIC,Mantenimiento de software institucional,Ibm
APF,50,INSTITUTO MEXICANO DEL SEGURO SOCIAL,APF,050GYR,IMSS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR019,DA-UADQ-CABCS-DCAL,E-2025-00028199,SERVICIO DE DRP PARA CONTINUIDAD OPERATIVA Y TECNOLÓGICA MAINFRAME IBM Z16,SERVICIO DE DRP PARA CONTINUIDAD OPERATIVA Y TECNOLÓGICA MAINFRAME IBM Z16,32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-50-GYR-050GYR019-N-44-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-04-02 23:22:20,,2025-04-02 00:00:00,C-2025-00030862,050GYR019N04425-001-00,SERVICIO DE DRP PARA CONTINUIDAD OPERATIVA Y TECNOLÓGICA MAINFRAME IBM Z16,SERVICIO DE DRP PARA CONTINUIDAD OPERATIVA Y TECNOLÓGICA DE INFRAESTRUCTURA DE HARDWARE Y SOFTWARE EN UNA PLATAFORMA MAINFRAME IBM Z16 ENTERPRISE CLASS Y PUESTA A PUNTO DE LA PLATAFORMA MAINFRAME IBM Z16 ENTERPRISE CLASS,NO,PUBLICADO,03/04/2025,31/12/2025,,17132274.0,USD,,,,,,,,,,,,,,,,,,,IMC9701024T5,IBM DE MEXICO COMERCIALIZACION Y SERVICIOS S DE RL DE CV,11849,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/0a8e14cc6eb2455fb4e5af9becb52386/procedimiento,TIC,Infraestructura de red o servidores,Ibm
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006HBW,FIRA,"FONDO DE GARANTIA Y FOMENTO PARA LA AGRICULTURA, GANADERIA Y AVICULTURA",006HBW001,SUBDIRECCIÓN DE ADQUISICIONES,E-2025-00008849,E-2025-00008849,SERVICIOS DE MANTENIMIENTO Y SOPORTE TÉCNICO PARA LICENCIAS DE IBM COGNOS,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-06-HBW-006HBW001-N-4-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2025-01-29 16:34:33,2025-02-14 16:00:00,2025-02-20 22:00:00,C-2025-00017142,E-2025-00008849,SERVICIOS DE MANTENIMIENTO Y SOPORTE TÉCNICO PARA LICENCIAS DE IBM COGNOS,"SERVICIO DE MANTENIMIENTO, SOPORTE TÉCNICO Y ACTUALIZACIÓN DE NUEVAS VERSIONES PARA LICENCIAS DE IBM COGNOS",NO,PUBLICADO,07/03/2025,31/12/2025,2025-03-07 15:02:39,68613.55,USD,NO,2025-A-L-NAC-A-C-06-HBW-00012410,FORMALIZADO,2025-03-07 15:02:39,Cerrado,68613.55,,79591.72,,USD,NO,,,68613.55,,,,,INP070212NQ5,INPHINI S DE RL DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/cf3e4c7891e24c278f0a057b27f0ae47/procedimiento,TIC,Mantenimiento de software institucional,Ibm
APF,8,AGRICULTURA Y DESARROLLO RURAL,APF,008AFU,CONADESUCA,COMITE NACIONAL PARA EL DESARROLLO SUSTENTABLE DE LA CAÑA DE AZUCAR,008AFU999,DIRECCIÓN DE ADMINISTRACIÓN,E-2025-00008404,AFU 01/2025,INFRAESTRUCTURA DE TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN PARA CONADESUCA,32301,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-08-AFU-008AFU999-N-2-2025,ARRENDAMIENTOS,NACIONAL,,NO,NO,,,,2025-01-24 00:40:13,,2025-01-16 00:00:00,C-2025-00004852,AFU 01/2025,INFRAESTRUCTURA DE TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN PARA CONADESUCA,CONTRATACIÓN DE LA INFRAESTRUCTURA DE TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN PARA LA OPERACIÓN ADMINISTRATIVA Y SUSTANTIVA DEL CONADESUCA,NO,PUBLICADO,16/01/2025,31/12/2025,2025-02-04 17:21:26,261912.5,MXN,NO,2025-A-A-NAC-A-C-08-AFU-00003851,FORMALIZADO,2025-02-04 17:21:26,Cerrado,261912.5,,303818.5,,MXN,NO,,,261912.5,,,,,INT001130R88,INTERCONECTA SA DE CV,4844,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/2a32e8be1daf4c2ca7d647b36143d302/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011L4J,CINVESTAV,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J999,SUBDIRECCION DE RECURSOS MATERIALES,E-2025-00025371,REQUISICIÓN 1831-25,SISTEMA AUTODOCS,32701,LAASSP,ADJUDICACIÓN DIRECTA POR AUTORIZACIÓN DE OM O EQUIVALENTE,ART. 42 PÁRRAFO SEGUNDO,"ADJUDICACIÓN DIRECTA AUTORIZADA POR LA OM O EQUIVALENTE, CUANDO LA OPERACIÓN CORRESPONDE AL MONTO DE UNA INVITACIÓN A CUANDO MENOS TRES PERSONAS.",,NO,,,,,AA-11-L4J-011L4J999-N-191-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-03-22 04:34:45,,2025-03-25 00:00:00,C-2025-00027603,CINVESTAV-SA-2025-309,SISTEMA AUTODOCS,"USO ANUAL DEL SISTEMA AUTODOCS ADMIN PREMIUM 23 USUARIOS CONCURRENTES DEL SISTEMA ADA, UN USUARIO DE SERVIDOR LIMITADO Y DEL USO ANUAL DEL SISTEMA AD XML DOWN WEB PARA UN USUARIO EN CINVESTAV ZACATENCO",NO,PUBLICADO,01/04/2025,31/12/2025,,885664.0,MXN,,,,,,,,,,,,,,,,,,,IUS111009CA8,IT USABILITY SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1c449182bc5d41dcbd0f38e0600f0627/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,7,DEFENSA NACIONAL,APF,007000,SEDENA,SECRETARIA DE LA DEFENSA NACIONAL,007000999,SUBDIRECCIÓN DE ADQUISICIONES,E-2024-00108414,LA-007000999-SAIT-52-2025,SV ACTUALIZACION LICENCIAS SOFTWARE SERVIDORES APPS INTRANET SDN,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-110-007000999-N-78-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2024-11-21 18:36:42,2024-12-10 15:00:00,2024-12-20 16:00:00,C-2024-00151160,D.G.ADMON. SAIT-46/P/2025,SV ACTUALIZACION LICENCIAS SOFTWARE SERVIDORES APPS INTRANET SDN,SERVICIO DE ACTUALIZACIÓN DE LICENCIAS DE SOFTWARE PARA LOS SERVIDORES Y APLICACIONES DE INTRANET DE LA S.D.N.,NO,PUBLICADO,01/01/2025,31/12/2025,2025-01-09 18:34:56,63308.0,MXN,NO,2024-A-L-NAC-A-C-07-110-00070962,FORMALIZADO,2025-01-09 18:34:56,Cerrado,63308.0,,73437.28,,MXN,NO,,,63308.0,,,,,IVI070926QB9,"CONSTRUCTORA, TERRACERIAS, MAQUINARIA PESADA SA DE CV",39019,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/ffc1feb5c41f4f9ea75327d8b3a8b3bb/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011L6J,CONALITEG,COMISION NACIONAL DE LIBROS DE TEXTO GRATUITOS,011L6J001,DIRECCION DE RECURSOS MATERIALES Y SERVICIOS GENERALES,E-2025-00016211,E-2025-00016211,FÁBRICA DE SOFTWARE,33301,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-11-L6J-011L6J001-N-27-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2025-02-27 20:09:22,2025-03-07 17:00:00,2025-03-12 19:00:00,C-2025-00022247,5100002840,FÁBRICA DE SOFTWARE,"SERVICIO INTEGRAL DE SOPORTE, DESARROLLO Y MANTENIMIENTO TECNOLÓGICO (FÁBRICA DE SOFTWARE) PARA LOS APLICATIVOS Y PORTALES INSTITUCIONALES EXISTENTES, ASÍ COMO DE LOS NUEVOS APLICATIVOS Y PORTALES QUE REQUIERA LA CONALITEG",NO,PUBLICADO,15/03/2025,31/12/2025,2025-03-25 19:26:09,2442458.9,MXN,NO,2025-A-I-NAC-A-A-11-L6J-00016629,FORMALIZADO,2025-03-25 19:26:09,Abierto,2442458.9,2833252.32,5499520.0,6379443.2,MXN,NO,,,,,,,,LEA150821VB5,LEAN4IT SC,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/3d02bf32672d4e368a2d259884956782/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
GEM,91,ZACATECAS,GE,091Z52,CECYTEZ,COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE ZACATECAS,932041982,DIRECCIÓN GENERAL,E-2025-00009187,AA-932041982-026-2024,ACTUALIZACIÓN DEL SISTEMA SUPERNOMINA  A LA VERSIÓN 2025,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-91-Z52-932041982-N-26-2024,SERVICIOS,NACIONAL,,NO,NO,,11U079-EXP EDUC EMS Y SUP,,2025-01-29 16:31:57,,2024-12-19 00:00:00,C-2025-00005924,CECYTEZ-ADQ-SER-AD-RF-026-2024,ACTUALIZACIÓN DEL SISTEMA SUPERNOMINA  A LA VERSIÓN 2025,"ACTUALIZACIÓN PARA EL COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE ZACATECAS DEL SISTEMA DE SUPERNOMINA A LA VERSIÓN 2025, MODALIDAD COMERCIAL, MANEJADOR DE BASE DE DATOS SQL SERVER, CAPACIDAD PARA PROCESAR HASTA 1000 TRABAJADORES VIGENTES, INCLUYE SISTEMA BASE MAS 9",NO,PUBLICADO,01/01/2025,31/12/2025,,48750.0,MXN,,,,,,,,,,,,,,,,,,,LORC6603274C4,CARLOS ALBERTO LOAIZA RUIZ,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/75e03636a0fe41149ad41ac12d3942bd/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,50,INSTITUTO MEXICANO DEL SEGURO SOCIAL,APF,050GYR,IMSS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR007,COORDINACIÓN DE ABASTECIMIENTO Y EQUIPAMIENTO,E-2025-00006357,S18/AD/012/2025 SMI DIALISIS PERITONEAL AUTOMATIZADA (DPA) PACIENTES INCIDENTES,S18/AD/012/2025 SMI DIALISIS PERITONEAL AUTOMATIZADA (DPA) PACIENTES INCIDENTES,25301,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-50-GYR-050GYR007-N-87-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-01-14 19:36:41,,2025-01-21 00:00:00,C-2025-00004319,050GYR007N08725-001-00,S18/AD/012/2025 SMI DIALISIS PERITONEAL AUTOMATIZADA (DPA) PACIENTES INCIDENTES,SISTEMA INTEGRAL PARA LA APLICACIÓN DE DIALISIS PERITONEAL AUTOMATIZADA (DPA) PACIENTES INCIDENTES,NO,PUBLICADO,22/01/2025,28/02/2025,2025-01-26 22:22:44,491040.0,MXN,SI,2025-A-A-NAC-A-A-50-GYR-00003304,FORMALIZADO,2025-01-26 22:22:44,Abierto,196416.0,196416.0,491040.0,491040.0,MXN,SI,2025-A-A-NAC-A-A-50-GYR-00003304-0001,2025-04-30,,,,,2025-03-10 10:25:07,LPI830527KJ2,LABORATORIOS PISA SA DE CV,263,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/ab42f88b35b748ec99e9f0d52bd64719/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA
GEM,85,SONORA,GE,085W83,ITSON,INSTITUTO TECNOLÓGICO DE SONORA,926014991,DEPARTAMENTO DE ADQUISICIONES,E-2024-00103991,LA-85-W83-926014991-I-12-2025,RENOVACIÓN DE SOFTWARE INSTITUCIONAL,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-85-W83-926014991-I-12-2025,SERVICIOS,INTERNACIONAL ABIERTO,ELECTRÓNICA,NO,NO,,11U006-S ORG DESCENT ESTATALES,,2024-10-24 22:50:53,2024-11-14 21:30:00,2024-11-21 21:30:00,C-2024-00148078,24-241,RENOVACIÓN DE SOFTWARE INSTITUCIONAL,RENOVACIÓN DE SOFTWARE INSTITUCIONAL,NO,PUBLICADO,01/01/2025,31/12/2025,,970903.08,MXN,,,,,,,,,,,,,,,,,,,LSI090130BR5,LB SISTEMAS SA DE CV,30711,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/bb59645994d84445a7c188b1ad598c87/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
