Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic,Estado
APF,43,INSTITUTO FEDERAL DE TELECOMUNICACIONES,APF,43000,IFT,INSTITUTO FEDERAL DE TELECOMUNICACIONES,43240999,DIRECCION DE PROCEDIMIENTOS DE ADQUISICIONES,E-2024-00066682,14,SERVICIO ADMINISTRADO PARA LA PREVENCIÓN DE PÉRDIDA DE DATOS,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-43-240-043240999-N-53-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,07/06/2024 00:11,21/06/2024 16:00,28/06/2024 18:00,C-2024-00099955,IFT/LPN/024/24,SERVICIO ADMINISTRADO PARA LA PREVENCIÓN DE PÉRDIDA DE DATOS,"EL SERVICIO ADMINISTRADO PARA LA PREVENCIÓN DE PÉRDIDA DE DATOS, QUE INCLUYE DENTRO DE SU ALCANCE LAS FASES SIGUIENTES:
SUSCRIPCIÓN O LICENCIAMIENTO DE LA HERRAMIENTA DLP,
INSTALACIÓN Y PUESTA A PUNTO DE LA HERRAMIENTA DLP Y 
SERVICIO ADMINISTRADO",SI,PUBLICADO,15/07/2024,27/06/2027,,72886651.68,MXN,,,,,,,,,,,,,,,,,,,SIL160727HV7,SILENT4BUSINESS SA DE CV,605580,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/720fba4b59b24c16801fb116ee6bbb20/procedimiento,TIC,Ciberseguridad,NINGUNA,
APF,50,INSTITUTO MEXICANO DEL SEGURO SOCIAL,APF,050GYR,IMSS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR019,DA-UADQ-CABCS-DCAL,E-2024-00004920,"LICENCIAMIENTO, ASISTENCIA Y SOPORTE TECNICO DE LA PLATAFORMA ANALITICA SAS","LICENCIAMIENTO, ASISTENCIA Y SOPORTE TECNICO DE LA PLATAFORMA ANALITICA SAS",32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-50-GYR-050GYR019-N-3-2024,SERVICIOS,NACIONAL,,NO,NO,,,,18/01/2024 23:56,,,C-2024-00006937,050GYR019N00324-001-00,"LICENCIAMIENTO, ASISTENCIA Y SOPORTE TECNICO DE LA PLATAFORMA ANALITICA SAS","SERVICIO DE DERECHO DE USO DE LICENCIAMIENTO, ASISTENCIA Y SOPORTE TÉCNICO DE LA PLATAFORMA ANALÍTICA SAS",NO,PUBLICADO,19/01/2024,31/12/2024,,3402872,MXN,,,,,,,,,,,,,,,,,,,SIN920506Q66,SAS INSTITUTE S DE RL DE CV,15762,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/c1bc78e8aa374ddaad9d09774ec99896/procedimiento,TIC,Adquisición de licencias de software,NINGUNA,
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00037523,SRMYS/2997/24/2404183,DESARROLLO Y ANÁLISIS DE LA ESTRATEGIA DIGITAL (PRODUCCIÓN),33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-1755-2024,SERVICIOS,NACIONAL,,NO,NO,,,,24/04/2024 17:22,,,C-2024-00044108,XEIPN-0986-24,DESARROLLO Y ANÁLISIS DE LA ESTRATEGIA DIGITAL (PRODUCCIÓN),"EJECUTAR LOS PROCESOS DE DESARROLLO DE LA ESTRATEGIA DIGITAL DE EL ONCE, CONFORME A LAS DINÁMICAS Y PARÁMETROS ESTABLECIDOS A SU EFECTO. INVESTIGAR, ARTICULAR Y PRESENTAR PROPUESTAS RELATIVAS A LA METODOLOGÍA DE ANÁLISIS REQUERIDA EN LA VALORACIÓN DE LOS PROCESOS DE DESARROLLO, AVANCE Y ALCANCE DE LA ESTRATEGIA DIGITAL DE EL ONCE. DESARROLLAR LOS TRABAJOS DE PROCESAMIENTO DE INFORMACIÓN Y ANÁLISIS DE ACUERDO A LA METODOLOGÍA DEFINIDA, PARA CONTAR CON INFORMACIÓN ESPECÍFICA, DERIVADA DE LA GENERACIÓN DE CONTENIDOS, TRANSMISIÓN DIGITAL, INNOVACIÓN, DESARROLLO WEB, ASÍ COMO EN LO CONCERNIENTE AL DESARROLLO DE LA LOGÍSTICA DE TRÁFICO, RESULTADOS Y ALCANCES CON MOTIVO DE LA APLICACIÓN DE LA ESTRATEGIA DIGITAL EN PORTALES WEB Y REDES SOCIALES. ORGANIZAR Y ACTUALIZAR LA INFORMACIÓN DERIVADA DE LOS PROCESOS DE INVESTIGACIÓN, LEVANTAMIENTO DE INFORMACIÓN, ANÁLISIS Y RESULTADOS OBTENIDOS COMO PRODUCTO DE LA ESTRATEGIA DIGITAL DE EL ONCE",NO,PUBLICADO,16/04/2024,31/05/2024,26/04/2024 00:00,64655.17,MXN,NO,2024-A-A-NAC-A-C-11-B01-00052388,FORMALIZADO,26/04/2024 00:00,Cerrado,64655.17,,75000,,MXN,NO,,,64655.17,,,,,SINF9710172L0,FERNANDO SILLER NAVA,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/07b5ff24bdee4dfcbd3a2f33616f086f/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00071869,2406097/ SRMYS/5452/24,DESARROLLO Y ANÁLISIS DE LA ESTRATEGIA DIGITAL (PRODUCCIÓN),33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-2709-2024,SERVICIOS,NACIONAL,,NO,NO,,,,19/06/2024 19:32,,30/05/2024 00:00,C-2024-00087164,XEIPN-1844-24,DESARROLLO Y ANÁLISIS DE LA ESTRATEGIA DIGITAL (PRODUCCIÓN),"EJECUTAR LOS PROCESOS DE DESARROLLO DE LA ESTRATEGIA DIGITAL DE EL ONCE, CONFORME A LAS DINÁMICAS Y PARÁMETROS ESTABLECIDOS A SU EFECTO. INVESTIGAR, ARTICULAR Y PRESENTAR PROPUESTAS RELATIVAS A LA METODOLOGÍA DE ANÁLISIS REQUERIDA EN LA VALORACIÓN DE LOS PROCESOS DE DESARROLLO, AVANCE Y ALCANCE DE LA ESTRATEGIA DIGITAL DE EL ONCE. DESARROLLAR LOS TRABAJOS DE PROCESAMIENTO DE INFORMACIÓN Y ANÁLISIS DE ACUERDO A LA METODOLOGÍA DEFINIDA, PARA CONTAR CON INFORMACIÓN ESPECÍFICA, DERIVADA DE LA GENERACIÓN DE CONTENIDOS, TRANSMISIÓN DIGITAL, INNOVACIÓN, DESARROLLO WEB, ASÍ COMO EN LO CONCERNIENTE AL DESARROLLO DE LA LOGÍSTICA DE TRÁFICO, RESULTADOS Y ALCANCES CON MOTIVO DE LA APLICACIÓN DE LA ESTRATEGIA DIGITAL EN PORTALES WEB Y REDES SOCIALES. ORGANIZAR Y ACTUALIZAR LA INFORMACIÓN DERIVADA DE LOS PROCESOS DE INVESTIGACIÓN, LEVANTAMIENTO DE INFORMACIÓN, ANÁLISIS Y RESULTADOS OBTENIDOS COMO PRODUCTO DE LA ESTRATEGIA DIGITAL DE EL ONCE",NO,PUBLICADO,01/07/2024,30/09/2024,31/05/2024 00:00,129310.34,MXN,NO,2024-A-A-NAC-A-C-11-B01-00051197,FORMALIZADO,31/05/2024 00:00,Cerrado,129310.34,,150000,,MXN,NO,,,129310.34,,,,,SINF9710172L0,FERNANDO SILLER NAVA,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/826ac36666464260a920b5d8d86b56c1/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00072152,2406263/ SRMYS/5467/24,DESARROLLO Y ANÁLISIS DE LA ESTRATEGIA DIGITAL (PRODUCCIÓN),33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-2726-2024,SERVICIOS,NACIONAL,,NO,NO,,,,19/06/2024 20:40,,30/05/2024 00:00,C-2024-00087224,XEIPN-1985-24,DESARROLLO Y ANÁLISIS DE LA ESTRATEGIA DIGITAL (PRODUCCIÓN),"EJECUTAR LOS PROCESOS DE DESARROLLO DE LA ESTRATEGIA DIGITAL DE EL ONCE, CONFORME A LAS DINÁMICAS Y PARÁMETROS ESTABLECIDOS A SU EFECTO. INVESTIGAR, ARTICULAR Y PRESENTAR PROPUESTAS RELATIVAS A LA METODOLOGÍA DE ANÁLISIS REQUERIDA EN LA VALORACIÓN DE LOS PROCESOS DE DESARROLLO, AVANCE Y ALCANCE DE LA ESTRATEGIA DIGITAL DE EL ONCE. DESARROLLAR LOS TRABAJOS DE PROCESAMIENTO DE INFORMACIÓN Y ANÁLISIS DE ACUERDO A LA METODOLOGÍA DEFINIDA, PARA CONTAR CON INFORMACIÓN ESPECÍFICA, DERIVADA DE LA GENERACIÓN DE CONTENIDOS, TRANSMISIÓN DIGITAL, INNOVACIÓN, DESARROLLO WEB, ASÍ COMO EN LO CONCERNIENTE AL DESARROLLO DE LA LOGÍSTICA DE TRÁFICO, RESULTADOS Y ALCANCES CON MOTIVO DE LA APLICACIÓN DE LA ESTRATEGIA DIGITAL EN PORTALES WEB Y REDES SOCIALES. ORGANIZAR Y ACTUALIZAR LA INFORMACIÓN DERIVADA DE LOS PROCESOS DE INVESTIGACIÓN, LEVANTAMIENTO DE INFORMACIÓN, ANÁLISIS Y RESULTADOS OBTENIDOS COMO PRODUCTO DE LA ESTRATEGIA DIGITAL DE EL ONCE",NO,PUBLICADO,01/06/2024,30/06/2024,31/05/2024 00:00,43103.45,MXN,NO,2024-A-A-NAC-A-C-11-B01-00051498,FORMALIZADO,31/05/2024 00:00,Cerrado,43103.45,,50000,,MXN,NO,,,43103.45,,,,,SINF9710172L0,FERNANDO SILLER NAVA,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/82f18170ca16443ba48d713f0a73c2de/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00103397,SRMYS/8100/24/2410705,DESARROLLO Y ANÁLISIS DE LA ESTRATEGIA DIGITAL (PRODUCCIÓN),33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-3563-2024,SERVICIOS,NACIONAL,,NO,NO,,,,25/10/2024 18:15,,15/10/2024 00:00,C-2024-00138076,XEIPN-2889-24,DESARROLLO Y ANÁLISIS DE LA ESTRATEGIA DIGITAL (PRODUCCIÓN),"EJECUTAR LOS PROCESOS DE DESARROLLO DE LA ESTRATEGIA DIGITAL DE EL ONCE, CONFORME A LAS DINÁMICAS Y PARÁMETROS ESTABLECIDOS A SU EFECTO. INVESTIGAR, ARTICULAR Y PRESENTAR PROPUESTAS RELATIVAS A LA METODOLOGÍA DE ANÁLISIS REQUERIDA EN LA VALORACIÓN DE LOS PROCESOS DE DESARROLLO, AVANCE Y ALCANCE DE LA ESTRATEGIA DIGITAL DE EL ONCE. DESARROLLAR LOS TRABAJOS DE PROCESAMIENTO DE INFORMACIÓN Y ANÁLISIS DE ACUERDO A LA METODOLOGÍA DEFINIDA, PARA CONTAR CON INFORMACIÓN ESPECÍFICA, DERIVADA DE LA GENERACIÓN DE CONTENIDOS, TRANSMISIÓN DIGITAL, INNOVACIÓN, DESARROLLO WEB, ASÍ COMO EN LO CONCERNIENTE AL DESARROLLO DE LA LOGÍSTICA DE TRÁFICO, RESULTADOS Y ALCANCES CON MOTIVO DE LA APLICACIÓN DE LA ESTRATEGIA DIGITAL EN PORTALES WEB Y REDES SOCIALES. ORGANIZAR Y ACTUALIZAR LA INFORMACIÓN DERIVADA DE LOS PROCESOS DE INVESTIGACIÓN, LEVANTAMIENTO DE INFORMACIÓN, ANÁLISIS Y RESULTADOS OBTENIDOS COMO PRODUCTO DE LA ESTRATEGIA DIGITAL DE EL ONCE",NO,PUBLICADO,16/10/2024,31/12/2024,,43103.45,MXN,,,,,,,,,,,,,,,,,,,SINF9710172L0,FERNANDO SILLER NAVA,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/4943b068cb21439c9ffc1d7c89d4036c/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,21,TURISMO,APF,21000,SECTUR,SECRETARIA DE TURISMO,21000999,DIRECCION GENERAL DE ADMINISTRACION,E-2024-00018212,CONT-029-2024,"SOLUCIÓN DE INFRAESTRUCTURA DE RED (LAN, WIFI), SEGURIDAD PERIMETRAL Y SERVIDORE",31904,LAASSP,"ADJUDICACIÓN DIRECTA POR ADJUDICACIÓN A PROVEEDOR CON CONTRATO VIGENTE, BAJO LAS MISMAS CONDICIONES",ART. 41 FR. III,"PÉRDIDAS O COSTOS ADICIONALES, CUANTIFICADOS Y JUSTIFICADOS, O ENTRE OTROS SUPUESTOS, SE TRATE DE PROVEEDOR QUE TENGA CONTRATO VIGENTE ADJUDICADO POR LICITACIÓN PÚBLICA.",,NO,,,,,AA-21-510-021000999-N-16-2024,SERVICIOS,NACIONAL,,NO,NO,,,,28/02/2024 01:37,,,C-2024-00021455,CONT-029-2024,"SOLUCIÓN DE INFRAESTRUCTURA DE RED (LAN, WIFI), SEGURIDAD PERIMETRAL Y SERVIDORE","CONTRATACIÓN DEL SERVICIO DE SOLUCIÓN DE INFRAESTRUCTURA DE RED (LAN, WIFI), SEGURIDAD PERIMETRAL Y SERVIDORES",NO,PUBLICADO,28/02/2024,31/12/2024,02/04/2024 10:07,12609104,MXN,SI,2024-A-A-NAC-A-C-21-510-00016508,FORMALIZADO,02/04/2024 10:07,Cerrado,12609104,,14626560.64,,MXN,SI,2024-A-A-NAC-A-C-21-510-00016508-0001,28/02/2025 00:00,12609104,,17551872.77,,19/12/2024 20:35,SIS040817I1A,SOLUCIONES INTEGRALES SAYNET SA DE CV,13148,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/f14369b677d6473fa1dd88ec637fab62/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA,
APF,7,DEFENSA NACIONAL,APF,007HZI,AIFA,"AEROPUERTO INTERNACIONAL FELIPE ÁNGELES, S.A DE C.V.",007HZI999,SUBDIRECCIÓN DE RECURSOS MATERIALES,E-2024-00041449,AIFA-LPN-TIC´S-SVS-056/2024,SERVICIO INTEGRAL PARA EL CORREO ELECTRÓNICO INSTITUCIONAL,31904,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-HZI-007HZI999-N-49-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,03/05/2024 23:05,27/05/2024 15:00,31/05/2024 15:00,C-2024-00079961,AIFA-C-LPN-TICS-SVS-053/2024,SERVICIO INTEGRAL PARA EL CORREO ELECTRÓNICO INSTITUCIONAL,PROPORCIONAR UN SERVICIO DE SOPORTE TÉCNICO EN SITIO PARA LA SOLUCION DE CORREO ELECTRÓNICO DE MS EXCHANGE 2019 Y ANTISPAM,NO,PUBLICADO,03/06/2024,31/12/2024,,1722159,MXN,,,,,,,,,,,,,,,,,,,SIS040817I1A,SOLUCIONES INTEGRALES SAYNET SA DE CV,13148,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/8ad267738cad4d13af859578514b251e/procedimiento,TIC,Mantenimiento de software institucional,Microsoft,
APF,7,DEFENSA NACIONAL,APF,007HZI,AIFA,"AEROPUERTO INTERNACIONAL FELIPE ÁNGELES, S.A DE C.V.",007HZI999,SUBDIRECCIÓN DE RECURSOS MATERIALES,E-2024-00082910,AIFA-LPN-TICS-SVS-138/2024.,SERVICIO INTEGRAL PARA LOS SERVICIOS COMPARTIDOS,31901,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-HZI-007HZI999-N-123-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,31/07/2024 01:18,15/08/2024 15:00,22/08/2024 15:00,C-2024-00112435,AIFA-C-LPN-TIC'S-SVS-108/2024,SERVICIO INtEGRAL PARA LOS SERVICIOS COMPARTIDOS,"CONTAR CON UN SISTEMA DE SERVICIOS COMPARTIDOS LOS CUALES SON UN CONJUNTO DE APLICATIVOS INFORMATICOS PARA EL CORRECTO FUNCIONAMIENTO DE LOS SISTEMAS PREVISTOS POR OTRAS AREAS, ASI COMO HERRAMIENTAS DE COMUNICACION ELECTRONICA PARA LOS USUARIOS.",NO,PUBLICADO,19/08/2024,31/12/2024,30/08/2024 18:05,5736048,MXN,SI,2024-A-L-NAC-A-C-07-HZI-00052581,FORMALIZADO,30/08/2024 18:05,Cerrado,5736048,,6653815.68,,MXN,SI,2024-A-L-NAC-A-C-07-HZI-00052581-0001,27/01/2025 00:00,5736048,,6653815.68,,27/12/2024 14:45,SIS040817I1A,SOLUCIONES INTEGRALES SAYNET SA DE CV,13148,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/728cbec103ec4f268e49972661a1237e/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA,
APF,4,GOBERNACIÓN,APF,004K00,INM,INSTITUTO NACIONAL DE MIGRACION,004K00001,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,E-2024-00075665,CS/INM/066/2024,SERVICIO INTEGRAL DE VIDEO VIGILANCIA,31904,LAASSP,"ADJUDICACIÓN DIRECTA POR ADJUDICACIÓN A PROVEEDOR CON CONTRATO VIGENTE, BAJO LAS MISMAS CONDICIONES",ART. 41 FR. III,"PÉRDIDAS O COSTOS ADICIONALES, CUANTIFICADOS Y JUSTIFICADOS, O ENTRE OTROS SUPUESTOS, SE TRATE DE PROVEEDOR QUE TENGA CONTRATO VIGENTE ADJUDICADO POR LICITACIÓN PÚBLICA.",,NO,,,,,AA-04-K00-004K00001-N-76-2024,SERVICIOS,NACIONAL,,NO,NO,,,,28/06/2024 00:44,,27/06/2024 00:00,C-2024-00091630,CS/INM/066/2024,SERVICIO INTEGRAL DE VIDEO VIGILANCIA,SERVICIO INTEGRAL PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA DE VIDEO VIGILANCIA Y SUPERVISIÓN REMOTA DEL INM,NO,PUBLICADO,26/06/2024,31/12/2024,27/06/2024 23:59,83505952.73,MXN,SI,2024-A-A-NAC-A-A-04-K00-00042464,FORMALIZADO,27/06/2024 23:59,Abierto,56590160.8,65644586.53,83505952.73,96866905.17,MXN,SI,2024-A-A-NAC-A-A-04-K00-00042464-0001,31/03/2025 00:00,5093114.47,5908012.79,7515535750,8718021.47,30/12/2024 23:03,SIS120625BRA,SERVICIOS INTEGRALES SARPY SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/35cfb21bf8934977aaf785e06fa1b134/procedimiento,TIC,Videovigilancia inteligente (CCTV integrado con software o infraestructura TIC),NINGUNA,
APF,13,MARINA,APF,013J2T,ASIPONA-MAZATLÁN,"ADMINISTRACION DEL SISTEMA PORTUARIO NACIONAL MAZATLAN, S.A. DE C.V.",013J2T001,MAZATLAN-DIRECCION GENERAL,E-2024-00014471,ASIPONAMAZ/AAS/AD-019/2024,SERVICIO DE MANTENIMIENTO EVOLUTIVO DEL SISTEMA INTEGRAL DE INFORMACIÓN PORTUARI,33301,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-13-J2T-013J2T001-N-28-2024,SERVICIOS,NACIONAL,,NO,NO,,,,16/02/2024 21:06,,,C-2024-00017810,ASIPONAMAZ/AAS/AD-019/2024,SERVICIO DE MANTENIMIENTO EVOLUTIVO DEL SISTEMA INTEGRAL DE INFORMACIÓN PORTUARI,SERVICIO DE MANTENIMIENTO EVOLUTIVO DEL SISTEMA INTEGRAL DE INFORMACIÓN PORTUARIA (SIIP),NO,PUBLICADO,01/02/2024,31/12/2024,21/02/2024 11:49,403200,MXN,NO,2024-A-A-NAC-A-A-13-J2T-00007723,FORMALIZADO,21/02/2024 11:49,Abierto,288000,,403200,,MXN,NO,,,,,,,,SIT060201E24,SERVICIOS INTEGRADOS EN TECNOLOGIA DE INFORMACION SA DE CV,94227,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/c39fd2c08e6a4ae68c9e293c6819ffeb/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA,
APF,13,MARINA,APF,013J3D,ASIPONA-TAMPICO,"ADMINISTRACION DEL SISTEMA PORTUARIO NACIONAL TAMPICO, S.A. DE C.V.",013J3D002,TAMPICO-GERENCIA DE ADMINISTRACION Y FINANZAS,E-2025-00006043,ORDEN DE SERVICIO-31173,SERVICIO DE MANTENIMIENTO AL SISTEMA DE INTEGRAL DE INFORMACION PORTUARIA (SIIP),33304,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-13-J3D-013J3D002-N-9-2025,SERVICIOS,NACIONAL,,NO,NO,,,,13/01/2025 03:25,,01/07/2024 00:00,C-2025-00002427,ORDEN DE SERVICIO-31173,SERVICIO DE MANTENIMIENTO AL SISTEMA DE INTEGRAL DE INFORMACION PORTUARIA (SIIP),"SERVICIO DE MANTENIMIENTO AL SISTEMA DE INTEGRAL DE INFORMACION PORTUARIA (SIIP) ASPNTAM-GAF-2356-TB-2023 CON 239.50 HORAS DE SOPORTE TÉCNICO DLE ENTREGABLE 6 DE LA PARTIDA 3: SOPORTE TÉCNICO A INCIDENCIAS Y ACTUALIZACIONES A MODULOS DE CONTABILIDAD, BANCOS, FACTURACION, COMPRAS, OBRA Y ACTIVOS FIJOS.",NO,PUBLICADO,01/07/2024,31/12/2024,18/03/2025 19:04,158070,MXN,NO,2025-A-A-NAC-A-C-13-J3D-00001763,FORMALIZADO,18/03/2025 19:04,Cerrado,158070,,183361.2,,MXN,NO,,,158070,,,,,SIT060201E24,SERVICIOS INTEGRADOS EN TECNOLOGIA DE INFORMACION SA DE CV,94227,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/823039581dca448dae363060ea0c42c7/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA,
